timestamp,open,high,low,close,volume
1771214400000,85.15,85.81,84.54,85.07,2454385.078997
1771228800000,85.06,86.67,84.6,85.58,606232.15849
1771243200000,85.59,86.85,82.68,83.21,3619526.941118
1771257600000,83.21,85.13,83.12,84.64,1806924.366743
1771272000000,84.66,86.65,84.53,86.46,1453338.758004
1771286400000,86.44,87.63,85.84,86.4,1442290.623215
1771300800000,86.37,86.76,85.5,86.43,2985583.7089
1771315200000,86.49,86.73,84.83,85.12,1987231.622264
1771329600000,85.11,85.5,83.01,83.77,3388439.076125
1771344000000,83.79,85.7,83.2,84.9,4838997.515642
1771358400000,84.88,85.43,84.68,85.1,2072389.307381
1771372800000,85.09,85.48,83.96,85.39,2446879.902613
1771387200000,85.34,85.5,84.69,85.3,2407826.252115
1771401600000,85.28,86.04,83.1,83.38,12084387.479799
1771416000000,83.55,83.98,82.0,82.98,20429774.491181
1771430400000,82.98,83.18,80.58,80.94,5796570.610043
1771444800000,80.93,82.01,80.9,81.63,1382793.278222
1771459200000,81.63,82.04,81.31,81.79,10707459.833432
1771473600000,81.81,82.72,81.44,82.4,1034187.093017
1771488000000,82.41,82.44,80.95,81.25,611932.645851
1771502400000,81.25,81.33,79.72,80.64,2556847.536323
1771516800000,80.64,82.16,79.97,81.94,447845.086024
1771531200000,81.96,82.56,81.73,82.51,377245.840945
1771545600000,82.51,83.5,82.34,83.04,153938.031143
1771560000000,83.04,84.12,82.45,83.45,133619.361509
1771574400000,83.46,84.83,83.28,83.57,193555.556176
1771588800000,83.58,84.58,81.8,84.37,395981.038285
1771603200000,84.38,85.45,82.84,84.77,7584491.002669
1771617600000,84.78,85.23,84.13,84.69,316385.530511
1771632000000,84.68,85.02,84.25,84.34,207423.222519
1771646400000,84.35,84.78,83.99,84.23,46046.829433
1771660800000,84.25,86.57,84.24,85.61,54579552.497489
1771675200000,85.7,86.73,85.03,86.65,5812846.39426
1771689600000,86.61,86.71,85.87,86.22,198750.984354
1771704000000,86.22,86.23,85.2,85.23,16224046.720413
1771718400000,85.22,85.56,84.78,85.05,90604.134637
1771732800000,85.08,85.53,84.81,85.25,90792.783864
1771747200000,85.25,85.45,84.88,85.27,121327.59829
1771761600000,85.27,85.29,83.04,83.51,209050.461633
1771776000000,83.51,83.61,82.85,83.31,132386.737835
1771790400000,83.3,83.65,82.52,82.82,56274.24172
1771804800000,82.8,82.84,77.36,77.66,6877807.341454
1771819200000,77.67,80.0,77.21,79.4,2451398.536906
1771833600000,79.4,80.62,78.55,80.0,266574.911943
1771848000000,80.07,81.44,79.22,79.46,447800.105584
1771862400000,79.44,79.76,77.3,78.32,173443.760053
1771876800000,78.29,78.91,77.66,77.91,116497.339006
1771891200000,77.91,78.5,75.94,76.86,751401.366229
1771905600000,76.86,77.43,76.04,76.84,524265.348006
1771920000000,76.85,77.39,76.06,76.7,204773.139933
1771934400000,76.77,77.4,75.76,77.29,500488.613692
1771948800000,77.3,78.49,77.24,78.45,2384922.271665
1771963200000,78.39,79.6,78.17,78.93,2762630.6527
1771977600000,78.95,82.75,78.74,81.75,2219212.935786
1771992000000,81.75,82.39,81.04,82.16,1804564.554601
1772006400000,82.19,83.37,81.94,83.36,7020251.485253
1772020800000,83.38,86.41,82.96,86.01,1456009.803764
1772035200000,86.01,89.65,85.99,89.44,11617070.658619
1772049600000,89.44,91.89,87.14,88.03,10438610.013624
1772064000000,88.04,89.24,87.57,87.97,165727.6945
1772078400000,87.96,89.01,87.25,87.26,227484.924458
1772092800000,87.26,88.57,86.73,86.8,149641.79055
1772107200000,86.82,88.17,85.33,86.57,205235.205204
1772121600000,86.56,86.73,84.32,86.54,335267.459659
1772136000000,86.48,86.82,85.76,85.88,174979.386509
1772150400000,85.9,87.77,85.24,87.62,399200.627064
1772164800000,87.63,88.45,86.72,87.33,305136.142004
1772179200000,87.32,87.91,83.39,83.61,417023.97667
1772193600000,83.61,83.75,82.12,82.71,393660.004347
1772208000000,82.72,82.72,81.13,81.6,236767.84624
1772222400000,81.57,82.1,80.54,81.85,214541.924243
1772236800000,81.86,82.86,81.56,81.65,4705689.158099
1772251200000,81.73,81.91,77.2,78.78,1401852.245305
1772265600000,78.72,79.52,77.81,78.77,265676.964908
1772280000000,78.77,81.48,78.67,80.91,477776.75042
1772294400000,80.92,82.85,80.52,82.23,244400.396958
1772308800000,82.23,85.47,82.04,84.36,261359.244585
1772323200000,84.36,88.94,83.96,88.01,2961278.079069
1772337600000,88.02,88.21,86.22,86.63,213661.717925
1772352000000,86.63,86.77,84.72,85.17,176172.667893
1772366400000,85.18,86.81,84.55,85.66,173497.589594
1772380800000,85.66,86.03,82.8,83.24,271873.660895
1772395200000,83.24,84.01,81.75,83.6,571201.347825
1772409600000,83.6,86.08,83.5,84.74,186160.378621
1772424000000,84.77,84.82,82.46,82.91,137987.084124
1772438400000,82.94,84.23,82.42,83.87,174433.492191
1772452800000,83.89,88.72,82.86,86.91,215759591.411531
1772467200000,86.9,90.08,86.39,87.65,41364684.478176
1772481600000,87.66,88.13,86.39,86.64,209635.79697
1772496000000,86.64,87.25,85.25,86.29,161631.92515
1772510400000,86.3,86.74,85.41,85.59,131468.754578
1772524800000,85.6,85.74,83.76,84.29,168361.758309
1772539200000,84.26,85.32,82.65,85.04,333754.908531
1772553600000,85.05,87.29,84.26,85.08,2355320.937861
1772568000000,85.08,87.41,84.28,86.98,2167943.278158
1772582400000,86.98,88.0,85.26,85.8,893980.268703
1772596800000,85.78,87.53,84.85,87.46,711723.80066
1772611200000,87.48,91.24,87.03,89.78,8309969.32165
1772625600000,89.78,93.04,88.81,92.94,9555641.252375
1772640000000,92.93,94.3,90.96,93.18,2338414.105497
1772654400000,93.19,93.72,90.38,90.95,3908524.548567
1772668800000,90.96,91.38,89.65,89.99,2140882.581863
